time_s,csp_out_V
7.044952278417593717e-05,-1.707004848867654800e-03
7.050072278417951889e-05,-1.705292146652936935e-03
7.055192278418310060e-05,-1.703581074252724648e-03
7.060312278418668232e-05,-1.701871864497661591e-03
7.065432278419026403e-05,-1.700164284557104111e-03
7.070552278419384574e-05,-1.698458334431052208e-03
7.075672278419742746e-05,-1.696754246950149536e-03
7.080792278420100917e-05,-1.695051789283752441e-03
7.085912278420459088e-05,-1.693351077847182751e-03
7.091032278420817260e-05,-1.691651996225118637e-03
7.096152278421175431e-05,-1.689954660832881927e-03
7.101272278421533603e-05,-1.688259071670472622e-03
7.106392278421891774e-05,-1.686565112322568893e-03
7.111512278422249945e-05,-1.684872899204492569e-03
7.116632278422608117e-05,-1.683182432316243649e-03
7.121752278422966288e-05,-1.681493595242500305e-03
7.126872278423324459e-05,-1.679806504398584366e-03
7.131992278423682631e-05,-1.678121043369174004e-03
7.137112278424040802e-05,-1.676437328569591045e-03
7.142232278424398974e-05,-1.674755243584513664e-03
7.147352278424757145e-05,-1.673074904829263687e-03
7.152472278425115316e-05,-1.671396195888519287e-03
7.157592278425473488e-05,-1.669719233177602291e-03
7.162712278425831659e-05,-1.668043900281190872e-03
7.167832278426189830e-05,-1.666370197199285030e-03
7.172952278426548002e-05,-1.664698240347206593e-03
7.178072278426906173e-05,-1.663028029724955559e-03
7.183192278427264345e-05,-1.661359448917210102e-03
7.188312278427622516e-05,-1.659692497923970222e-03
7.193432278427980687e-05,-1.658027176745235920e-03
7.198552278428338859e-05,-1.656363601796329021e-03
7.203672278428697030e-05,-1.654701656661927700e-03
7.208792278429055202e-05,-1.653041457757353783e-03
7.213912278429413373e-05,-1.651382888667285442e-03
7.219032278429771544e-05,-1.649725949391722679e-03
7.224152278430129716e-05,-1.648070756345987320e-03
7.229272278430487887e-05,-1.646417076699435711e-03
7.234392278430846058e-05,-1.644765143282711506e-03
7.239512278431204230e-05,-1.643114956095814705e-03
7.244632278431562401e-05,-1.641466282308101654e-03
7.249752278431920573e-05,-1.639819354750216007e-03
7.254872278432278744e-05,-1.638173940591514111e-03
7.259992278432636915e-05,-1.636530272662639618e-03
7.265112278432995087e-05,-1.634888350963592529e-03
7.270232278433353258e-05,-1.633247942663729191e-03
7.275352278433711429e-05,-1.631609280593693256e-03
7.280472278434069601e-05,-1.629972131922841072e-03
7.285592278434427772e-05,-1.628336729481816292e-03
7.290712278434785944e-05,-1.626702956855297089e-03
7.295832278435144115e-05,-1.625070814043283463e-03
7.300952278435502286e-05,-1.623440184630453587e-03
7.306072278435860458e-05,-1.621811417862772942e-03
7.311192278436218629e-05,-1.620184164494276047e-03
7.316312278436576800e-05,-1.618558540940284729e-03
7.321432278436934972e-05,-1.616934547200798988e-03
7.326552278437293143e-05,-1.615312183275818825e-03
7.331672278437651315e-05,-1.613691449165344238e-03
7.336792278438009486e-05,-1.612072344869375229e-03
7.341912278438367657e-05,-1.610454870387911797e-03
7.347032278438725829e-05,-1.608839025720953941e-03
7.352152278439084000e-05,-1.607224810868501663e-03
7.357272278439442171e-05,-1.605612109415233135e-03
7.362392278439800343e-05,-1.604001154191792011e-03
7.367512278440158514e-05,-1.602391828782856464e-03
7.372632278440516686e-05,-1.600784016773104668e-03
7.377752278440874857e-05,-1.599177834577858448e-03
7.382872278441233028e-05,-1.597573282197117805e-03
7.387992278441591200e-05,-1.595970359630882740e-03
7.393112278441949371e-05,-1.594369066879153252e-03
7.398232278442307542e-05,-1.592769403941929340e-03
7.403352278442665714e-05,-1.591171254403889179e-03
7.408472278443023885e-05,-1.589574734680354595e-03
7.413592278443382057e-05,-1.587979844771325588e-03
7.418712278443740228e-05,-1.586386584676802158e-03
7.423832278444098399e-05,-1.584794837981462479e-03
7.428952278444456571e-05,-1.583204721100628376e-03
7.434072278444814742e-05,-1.581616234034299850e-03
7.439192278445172913e-05,-1.580029260367155075e-03
7.444312278445531085e-05,-1.578444032929837704e-03
7.449432278445889256e-05,-1.576860202476382256e-03
7.454552278446247428e-05,-1.575278118252754211e-03
7.459672278446605599e-05,-1.573697547428309917e-03
7.464792278446963770e-05,-1.572118606418371201e-03
7.469912278447321942e-05,-1.570541178807616234e-03
7.475032278447680113e-05,-1.568965381011366844e-03
7.480152278448038284e-05,-1.567391213029623032e-03
7.485272278448396456e-05,-1.565818558447062969e-03
7.490392278448754627e-05,-1.564247417263686657e-03
7.495512278449112799e-05,-1.562677905894815922e-03
7.500632278449470970e-05,-1.561110024340450764e-03
7.505752278449829141e-05,-1.559543656185269356e-03
7.510872278450187313e-05,-1.557978917844593525e-03
7.515992278450545484e-05,-1.556415692903101444e-03
7.521112278450903656e-05,-1.554854097776114941e-03
7.526232278451261827e-05,-1.553294016048312187e-03
7.531352278451619998e-05,-1.551735564135015011e-03
7.536472278451978170e-05,-1.550178625620901585e-03
7.541592278452336341e-05,-1.548623200505971909e-03
7.546712278452694512e-05,-1.547069405205547810e-03
7.551832278453052684e-05,-1.545517123304307461e-03
7.556952278453410855e-05,-1.543966471217572689e-03
7.562072278453769027e-05,-1.542417332530021667e-03
7.567192278454127198e-05,-1.540869707241654396e-03
7.572312278454485369e-05,-1.539323711767792702e-03
7.577432278454843541e-05,-1.537779229693114758e-03
7.582552278455201712e-05,-1.536236261017620564e-03
7.587672278455559883e-05,-1.534694922156631947e-03
7.592792278455918055e-05,-1.533155096694827080e-03
7.597912278456276226e-05,-1.531616784632205963e-03
7.603032278456634398e-05,-1.530079985968768597e-03
7.608152278456992569e-05,-1.528544817119836807e-03
7.613272278457350740e-05,-1.527011161670088768e-03
7.618392278457708912e-05,-1.525479019619524479e-03
7.623512278458067083e-05,-1.523948390968143940e-03
7.628632278458425254e-05,-1.522419392131268978e-03
7.633752278458783426e-05,-1.520891790278255939e-03
7.638872278459141597e-05,-1.519365818239748478e-03
7.643992278459499769e-05,-1.517841359600424767e-03
7.649112278459857940e-05,-1.516318414360284805e-03
7.654232278460216111e-05,-1.514797098934650421e-03
7.659352278460574283e-05,-1.513277180492877960e-03
7.664472278460932454e-05,-1.511758775450289249e-03
7.669592278461290625e-05,-1.510242000222206116e-03
7.674712278461648797e-05,-1.508726738393306732e-03
7.679832278462006968e-05,-1.507212873548269272e-03
7.684952278462365140e-05,-1.505700638517737389e-03
7.690072278462723311e-05,-1.504189916886389256e-03
7.695192278463081482e-05,-1.502680708654224873e-03
7.700312278463439654e-05,-1.501172897405922413e-03
7.705432278463797825e-05,-1.499666715972125530e-03
7.710552278464155996e-05,-1.498162047937512398e-03
7.715672278464514168e-05,-1.496658893302083015e-03
7.720792278464872339e-05,-1.495157135650515556e-03
7.725912278465230511e-05,-1.493657007813453674e-03
7.731032278465588682e-05,-1.492158393375575542e-03
7.736152278465946853e-05,-1.490661175921559334e-03
7.741272278466305025e-05,-1.489165588282048702e-03
7.746392278466663196e-05,-1.487671397626399994e-03
7.751512278467021367e-05,-1.486178720369935036e-03
7.756632278467379539e-05,-1.484687556512653828e-03
7.761752278467737710e-05,-1.483197906054556370e-03
7.766872278468095882e-05,-1.481709768995642662e-03
7.771992278468454053e-05,-1.480223028920590878e-03
7.777112278468812224e-05,-1.478737918660044670e-03
7.782232278469170396e-05,-1.477254205383360386e-03
7.787352278469528567e-05,-1.475772005505859852e-03
7.792472278469886738e-05,-1.474291202612221241e-03
7.797592278470244910e-05,-1.472812029533088207e-03
7.802712278470603081e-05,-1.471334253437817097e-03
7.807832278470961253e-05,-1.469857990741729736e-03
7.812952278471319424e-05,-1.468383241444826126e-03
7.818072278471677595e-05,-1.466909889131784439e-03
7.823192278472035767e-05,-1.465438050217926502e-03
7.828312278472393938e-05,-1.463967724703252316e-03
7.833432278472752110e-05,-1.462498912587761879e-03
7.838552278473110281e-05,-1.461031497456133366e-03
7.843672278473468452e-05,-1.459565479308366776e-03
7.848792278473826624e-05,-1.458101090975105762e-03
7.853912278474184795e-05,-1.456638099625706673e-03
7.859032278474542966e-05,-1.455176621675491333e-03
7.864152278474901138e-05,-1.453716540709137917e-03
7.869272278475259309e-05,-1.452257973141968250e-03
7.874392278475617481e-05,-1.450800802558660507e-03
7.879512278475975652e-05,-1.449345145374536514e-03
7.884632278476333823e-05,-1.447890885174274445e-03
7.889752278476691995e-05,-1.446438138373196125e-03
7.894872278477050166e-05,-1.444986904971301556e-03
7.899992278477408337e-05,-1.443537068553268909e-03
7.905112278477766509e-05,-1.442088745534420013e-03
7.910232278478124680e-05,-1.440641819499433041e-03
7.915352278478482852e-05,-1.439196290448307991e-03
7.920472278478841023e-05,-1.437752274796366692e-03
7.925592278479199194e-05,-1.436309656128287315e-03
7.930712278479557366e-05,-1.434868550859391689e-03
7.935832278479915537e-05,-1.433428958989679813e-03
7.940952278480273708e-05,-1.431990647688508034e-03
7.946072278480631880e-05,-1.430553849786520004e-03
7.951192278480990051e-05,-1.429118565283715725e-03
7.956312278481348223e-05,-1.427684677764773369e-03
7.961432278481706394e-05,-1.426252187229692936e-03
7.966552278482064565e-05,-1.424821093678474426e-03
7.971672278482422737e-05,-1.423391513526439667e-03
7.976792278482780908e-05,-1.421963330358266830e-03
7.981912278483139079e-05,-1.420536660589277744e-03
7.987032278483497251e-05,-1.419111387804150581e-03
7.992152278483855422e-05,-1.417687512002885342e-03
7.997272278484213594e-05,-1.416265033185482025e-03
8.002392278484571765e-05,-1.414844067767262459e-03
8.007512278484929936e-05,-1.413424382917582989e-03
8.012632278485288108e-05,-1.412006211467087269e-03
8.017752278485646279e-05,-1.410589553415775299e-03
8.022872278486004450e-05,-1.409174175933003426e-03
8.027992278486362622e-05,-1.407760311849415302e-03
8.033112278486720793e-05,-1.406347844749689102e-03
8.038232278487078965e-05,-1.404936774633824825e-03
8.043352278487437136e-05,-1.403527101501822472e-03
8.048472278487795307e-05,-1.402118941769003868e-03
8.053592278488153479e-05,-1.400712062604725361e-03
8.058712278488511650e-05,-1.399306696839630604e-03
8.063832278488869821e-05,-1.397902728058397770e-03
8.068952278489227993e-05,-1.396500039845705032e-03
8.074072278489586164e-05,-1.395098865032196045e-03
8.079192278489944336e-05,-1.393699087202548981e-03
8.084312278490302507e-05,-1.392300706356763840e-03
8.089432278490660678e-05,-1.390903838910162449e-03
8.094552278491018850e-05,-1.389508252032101154e-03
8.099672278491377021e-05,-1.388114062137901783e-03
8.104792278491735192e-05,-1.386721269227564335e-03
8.109912278492093364e-05,-1.385329873301088810e-03
8.115032278492451535e-05,-1.383939990773797035e-03
8.120152278492809707e-05,-1.382551388815045357e-03
8.125272278493167878e-05,-1.381164183840155602e-03
8.130392278493526049e-05,-1.379778375849127769e-03
8.135512278493884221e-05,-1.378393964841961861e-03
8.140632278494242392e-05,-1.377010950818657875e-03
8.145752278494600564e-05,-1.375629333779215813e-03
8.150872278494958735e-05,-1.374249113723635674e-03
8.155992278495316906e-05,-1.372870290651917458e-03
8.161112278495675078e-05,-1.371492748148739338e-03
8.166232278496033249e-05,-1.370116719044744968e-03
8.171352278496391420e-05,-1.368741970509290695e-03
8.176472278496749592e-05,-1.367368618957698345e-03
8.181592278497107763e-05,-1.365996664389967918e-03
8.186712278497465935e-05,-1.364626106806099415e-03
8.191832278497824106e-05,-1.363256946206092834e-03
8.196952278498182277e-05,-1.361889066174626350e-03
8.202072278498540449e-05,-1.360522583127021790e-03
8.207192278498898620e-05,-1.359157613478600979e-03
8.212312278499256791e-05,-1.357793807983398438e-03
8.217432278499614963e-05,-1.356431515887379646e-03
8.222552278499973134e-05,-1.355070504359900951e-03
8.227672278500331306e-05,-1.353710889816284180e-03
8.232792278500689477e-05,-1.352352672256529331e-03
8.237912278501047648e-05,-1.350995735265314579e-03
8.243032278501405820e-05,-1.349640195257961750e-03
8.248152278501763991e-05,-1.348286052234470844e-03
8.253272278502122162e-05,-1.346933306194841862e-03
8.258392278502480334e-05,-1.345581840723752975e-03
8.263512278502838505e-05,-1.344231772236526012e-03
8.268632278503196677e-05,-1.342882984317839146e-03
8.273752278503554848e-05,-1.341535593383014202e-03
8.278872278503913019e-05,-1.340189599432051182e-03
8.283992278504271191e-05,-1.338844886049628258e-03
8.289112278504629362e-05,-1.337501569651067257e-03
8.294232278504987533e-05,-1.336159533821046352e-03
8.299352278505345705e-05,-1.334818894974887371e-03
8.304472278505703876e-05,-1.333479653112590313e-03
8.309592278506062048e-05,-1.332141691818833351e-03
8.314712278506420219e-05,-1.330805127508938313e-03
8.319832278506778390e-05,-1.329469843767583370e-03
8.324952278507136562e-05,-1.328135957010090351e-03
8.330072278507494733e-05,-1.326803350821137428e-03
8.335192278507852904e-05,-1.325472025200724602e-03
8.340312278508211076e-05,-1.324142096564173698e-03
8.345432278508569247e-05,-1.322813564911484718e-03
8.350552278508927419e-05,-1.321486313827335835e-03
8.355672278509285590e-05,-1.320160459727048874e-03
8.360792278509643761e-05,-1.318835769779980183e-03
8.365912278510001933e-05,-1.317512593232095242e-03
8.371032278510360104e-05,-1.316190697252750397e-03
8.376152278510718275e-05,-1.314870081841945648e-03
8.381272278511076447e-05,-1.313550746999680996e-03
8.386392278511434618e-05,-1.312232809141278267e-03
8.391512278511792790e-05,-1.310916151851415634e-03
8.396632278512150961e-05,-1.309600891545414925e-03
8.401752278512509132e-05,-1.308286911807954311e-03
8.406872278512867304e-05,-1.306974212639033794e-03
8.411992278513225475e-05,-1.305662794038653374e-03
8.417112278513583646e-05,-1.304352772422134876e-03
8.422232278513941818e-05,-1.303044031374156475e-03
8.427352278514299989e-05,-1.301736687310039997e-03
8.432472278514658161e-05,-1.300430623814463615e-03
8.437592278515016332e-05,-1.299125724472105503e-03
8.442712278515374503e-05,-1.297822338528931141e-03
8.447832278515732675e-05,-1.296520116738975048e-03
8.452952278516090846e-05,-1.295219291932880878e-03
8.458072278516449017e-05,-1.293919747695326805e-03
8.463192278516807189e-05,-1.292621484026312828e-03
8.468312278517165360e-05,-1.291324500925838947e-03
8.473432278517523532e-05,-1.290028798393905163e-03
8.478552278517881703e-05,-1.288734492845833302e-03
8.483672278518239874e-05,-1.287441467866301537e-03
8.488792278518598046e-05,-1.286149723455309868e-03
8.493912278518956217e-05,-1.284859259612858295e-03
8.499032278519314389e-05,-1.283570076338946819e-03
8.504152278519672560e-05,-1.282282173633575439e-03
8.509272278520030731e-05,-1.280995551496744156e-03
8.514392278520388903e-05,-1.279710326343774796e-03
8.519512278520747074e-05,-1.278426265344023705e-03
8.524632278521105245e-05,-1.277143601328134537e-03
8.529752278521463417e-05,-1.275862217880785465e-03
8.534872278521821588e-05,-1.274581998586654663e-03
8.539992278522179760e-05,-1.273303176276385784e-03
8.545112278522537931e-05,-1.272025634534657001e-03
8.550232278522896102e-05,-1.270749373361468315e-03
8.555352278523254274e-05,-1.269474276341497898e-03
8.560472278523612445e-05,-1.268200576305389404e-03
8.565592278523970616e-05,-1.266928156837821007e-03
8.570712278524328788e-05,-1.265656901523470879e-03
8.575832278524686959e-05,-1.264387043192982674e-03
8.580952278525045131e-05,-1.263118465431034565e-03
8.586072278525403302e-05,-1.261851051822304726e-03
8.591192278525761473e-05,-1.260585035197436810e-03
8.596312278526119645e-05,-1.259320182725787163e-03
8.601432278526477816e-05,-1.258056610822677612e-03
8.606552278526835987e-05,-1.256794319488108158e-03
8.611672278527194159e-05,-1.255533308722078800e-03
8.616792278527552330e-05,-1.254273578524589539e-03
8.621912278527910502e-05,-1.253015128895640373e-03
8.627032278528268673e-05,-1.251757959835231304e-03
8.632152278528626844e-05,-1.250501954928040504e-03
8.637272278528985016e-05,-1.249247230589389801e-03
8.642392278529343187e-05,-1.247993903234601021e-03
8.647512278529701358e-05,-1.246741623617708683e-03
8.652632278530059530e-05,-1.245490740984678268e-03
8.657752278530417701e-05,-1.244241138920187950e-03
8.662872278530775873e-05,-1.242992701008915901e-03
8.667992278531134044e-05,-1.241745543666183949e-03
8.673112278531492215e-05,-1.240499550476670265e-03
8.678232278531850387e-05,-1.239254954271018505e-03
8.683352278532208558e-05,-1.238011522218585014e-03
8.688472278532566729e-05,-1.236769370734691620e-03
8.693592278532924901e-05,-1.235528499819338322e-03
8.698712278533283072e-05,-1.234288793057203293e-03
8.703832278533641244e-05,-1.233050366863608360e-03
8.708952278533999415e-05,-1.231813221238553524e-03
8.714072278534357586e-05,-1.230577239766716957e-03
8.719192278534715758e-05,-1.229342538863420486e-03
8.724312278535073929e-05,-1.228109118528664112e-03
8.729432278535432100e-05,-1.226876862347126007e-03
8.734552278535790272e-05,-1.225645886734127998e-03
8.739672278536148443e-05,-1.224416075274348259e-03
8.744792278536506615e-05,-1.223187544383108616e-03
8.749912278536864786e-05,-1.221960294060409069e-03
8.755032278537222957e-05,-1.220734207890927792e-03
8.760152278537581129e-05,-1.219509402289986610e-03
8.765272278537939300e-05,-1.218285877257585526e-03
8.770392278538297471e-05,-1.217063399963080883e-03
8.775512278538655643e-05,-1.215842319652438164e-03
8.780632278539013814e-05,-1.214622403495013714e-03
8.785752278539371986e-05,-1.213403651490807533e-03
8.790872278539730157e-05,-1.212186180055141449e-03
8.795992278540088328e-05,-1.210969989188015461e-03
8.801112278540446500e-05,-1.209754962474107742e-03
8.806232278540804671e-05,-1.208541099913418293e-03
8.811352278541162843e-05,-1.207328517921268940e-03
8.816472278541521014e-05,-1.206117216497659683e-03
8.821592278541879185e-05,-1.204906962811946869e-03
8.826712278542237357e-05,-1.203698106110095978e-03
8.831832278542595528e-05,-1.202490297146141529e-03
8.836952278542953699e-05,-1.201283768750727177e-03
8.842072278543311871e-05,-1.200078520923852921e-03
8.847192278543670042e-05,-1.198874437250196934e-03
8.852312278544028214e-05,-1.197671517729759216e-03
8.857432278544386385e-05,-1.196469762362539768e-03
8.862552278544744556e-05,-1.195269287563860416e-03
8.867672278545102728e-05,-1.194070093333721161e-03
8.872792278545460899e-05,-1.192871946841478348e-03
8.877912278545819070e-05,-1.191675080917775631e-03
8.883032278546177242e-05,-1.190479495562613010e-03
8.888152278546535413e-05,-1.189284957945346832e-03
8.893272278546893585e-05,-1.188091700896620750e-03
8.898392278547251756e-05,-1.186899608001112938e-03
8.903512278547609927e-05,-1.185708795674145222e-03
8.908632278547968099e-05,-1.184519031085073948e-03
8.913752278548326270e-05,-1.183330547064542770e-03
8.918872278548684441e-05,-1.182143343612551689e-03
8.923992278549042613e-05,-1.180957187898457050e-03
8.929112278549400784e-05,-1.179772312752902508e-03
8.934232278549758956e-05,-1.178588485345244408e-03
8.939352278550117127e-05,-1.177406054921448231e-03
8.944472278550475298e-05,-1.176224672235548496e-03
8.949592278550833470e-05,-1.175044453702867031e-03
8.954712278551191641e-05,-1.173865515738725662e-03
8.959832278551549812e-05,-1.172687741927802563e-03
8.964952278551907984e-05,-1.171511132270097733e-03
8.970072278552266155e-05,-1.170335686765611172e-03
8.975192278552624327e-05,-1.169161405414342880e-03
8.980312278552982498e-05,-1.167988288216292858e-03
8.985432278553340669e-05,-1.166816451586782932e-03
8.990552278553698841e-05,-1.165645662695169449e-03
8.995672278554057012e-05,-1.164476154372096062e-03
9.000792278554415183e-05,-1.163307693786919117e-03
9.005912278554773355e-05,-1.162140513770282269e-03
9.011032278555131526e-05,-1.160974497906863689e-03
9.016152278555489698e-05,-1.159809646196663380e-03
9.021272278555847869e-05,-1.158645958639681339e-03
9.026392278556206040e-05,-1.157483435235917568e-03
9.031512278556564212e-05,-1.156322075985372066e-03
9.036632278556922383e-05,-1.155161880888044834e-03
9.041752278557280554e-05,-1.154002849943935871e-03
9.046872278557638726e-05,-1.152844983153045177e-03
9.051992278557996897e-05,-1.151688280515372753e-03
9.057112278558355069e-05,-1.150532625615596771e-03
9.062232278558713240e-05,-1.149378251284360886e-03
9.067352278559071411e-05,-1.148225041106343269e-03
9.072472278559429583e-05,-1.147072995081543922e-03
9.077592278559787754e-05,-1.145922113209962845e-03
9.082712278560145925e-05,-1.144772279076278210e-03
9.087832278560504097e-05,-1.143623725511133671e-03
9.092952278560862268e-05,-1.142476219683885574e-03
9.098072278561220440e-05,-1.141329878009855747e-03
9.103192278561578611e-05,-1.140184816904366016e-03
9.108312278561936782e-05,-1.139040803536772728e-03
9.113432278562294954e-05,-1.137897954322397709e-03
9.118552278562653125e-05,-1.136756152845919132e-03
9.123672278563011297e-05,-1.135615631937980652e-03
9.128792278563369468e-05,-1.134476158767938614e-03
9.133912278563727639e-05,-1.133337966166436672e-03
9.139032278564085811e-05,-1.132200821302831173e-03
9.144152278564443982e-05,-1.131064840592443943e-03
9.149272278564802153e-05,-1.129929907619953156e-03
9.154392278565160325e-05,-1.128796255216002464e-03
9.159512278565518496e-05,-1.127663650549948215e-03
9.164632278565876668e-05,-1.126532210037112236e-03
9.169752278566234839e-05,-1.125401933677494526e-03
9.174872278566593010e-05,-1.124272705055773258e-03
9.179992278566951182e-05,-1.123144640587270260e-03
9.185112278567309353e-05,-1.122017740271985531e-03
9.190232278567667524e-05,-1.120892004109919071e-03
9.195352278568025696e-05,-1.119767315685749054e-03
9.200472278568383867e-05,-1.118643791414797306e-03
9.205592278568742039e-05,-1.117521431297063828e-03
9.210712278569100210e-05,-1.116400118917226791e-03
9.215832278569458381e-05,-1.115279970690608025e-03
9.220952278569816553e-05,-1.114160986617207527e-03
9.226072278570174724e-05,-1.113043050281703472e-03
9.231192278570532895e-05,-1.111926278099417686e-03
9.236312278570891067e-05,-1.110810670070350170e-03
9.241432278571249238e-05,-1.109696109779179096e-03
9.246552278571607410e-05,-1.108582713641226292e-03
9.251672278571965581e-05,-1.107470481656491756e-03
9.256792278572323752e-05,-1.106359297409653664e-03
9.261912278572681924e-05,-1.105249160900712013e-03
9.267032278573040095e-05,-1.104140188544988632e-03
9.272152278573398266e-05,-1.103032380342483521e-03
9.277272278573756438e-05,-1.101925619877874851e-03
9.282392278574114609e-05,-1.100820023566484451e-03
9.287512278574472781e-05,-1.099715474992990494e-03
9.292632278574830952e-05,-1.098612090572714806e-03
9.297752278575189123e-05,-1.097509870305657387e-03
9.302872278575547295e-05,-1.096408697776496410e-03
9.307992278575905466e-05,-1.095308572985231876e-03
9.313112278576263637e-05,-1.094209612347185612e-03
9.318232278576621809e-05,-1.093111699447035789e-03
9.323352278576979980e-05,-1.092014950700104237e-03
9.328472278577338152e-05,-1.090919249691069126e-03
9.333592278577696323e-05,-1.089824712835252285e-03
9.338712278578054494e-05,-1.088731223717331886e-03
9.343832278578412666e-05,-1.087638782337307930e-03
9.348952278578770837e-05,-1.086547505110502243e-03
9.354072278579129008e-05,-1.085457392036914825e-03
9.359192278579487180e-05,-1.084368210285902023e-03
9.364312278579845351e-05,-1.083280192688107491e-03
9.369432278580203523e-05,-1.082193339243531227e-03
9.374552278580561694e-05,-1.081107533536851406e-03
9.379672278580919865e-05,-1.080022775568068027e-03
9.384792278581278037e-05,-1.078939181752502918e-03
9.389912278581636208e-05,-1.077856635674834251e-03
9.395032278581994379e-05,-1.076775137335062027e-03
9.400152278582352551e-05,-1.075694686733186245e-03
9.405272278582710722e-05,-1.074615400284528732e-03
9.410392278583068894e-05,-1.073537161573767662e-03
9.415512278583427065e-05,-1.072460087016224861e-03
9.420632278583785236e-05,-1.071384060196578503e-03
9.425752278584143408e-05,-1.070309081114828587e-03
9.430872278584501579e-05,-1.069235149770975113e-03
9.435992278584859751e-05,-1.068162382580339909e-03
9.441112278585217922e-05,-1.067090546712279320e-03
9.446232278585576093e-05,-1.066019874997437000e-03
9.451352278585934265e-05,-1.064950367435812950e-03
9.456472278586292436e-05,-1.063881791196763515e-03
9.461592278586650607e-05,-1.062814379110932350e-03
9.466712278587008779e-05,-1.061748014762997627e-03
9.471832278587366950e-05,-1.060682698152959347e-03
9.476952278587725122e-05,-1.059618429280817509e-03
9.482072278588083293e-05,-1.058555324561893940e-03
9.487192278588441464e-05,-1.057493151165544987e-03
9.492312278588799636e-05,-1.056432141922414303e-03
9.497432278589157807e-05,-1.055372180417180061e-03
9.502552278589515978e-05,-1.054313266649842262e-03
9.507672278589874150e-05,-1.053255400620400906e-03
9.512792278590232321e-05,-1.052198582328855991e-03
9.517912278590590493e-05,-1.051142928190529346e-03
9.523032278590948664e-05,-1.050088205374777317e-03
9.528152278591306835e-05,-1.049034646712243557e-03
9.533272278591665007e-05,-1.047982019372284412e-03
9.538392278592023178e-05,-1.046930556185543537e-03
9.543512278592381349e-05,-1.045880140736699104e-03
9.548632278592739521e-05,-1.044830773025751114e-03
9.553752278593097692e-05,-1.043782453052699566e-03
9.558872278593455864e-05,-1.042735180817544460e-03
9.563992278593814035e-05,-1.041688839904963970e-03
9.569112278594172206e-05,-1.040643663145601749e-03
9.574232278594530378e-05,-1.039599534124135971e-03
9.579352278594888549e-05,-1.038556452840566635e-03
9.584472278595246720e-05,-1.037514419294893742e-03
9.589592278595604892e-05,-1.036473433487117290e-03
9.594712278595963063e-05,-1.035433495417237282e-03
9.599832278596321235e-05,-1.034394605085253716e-03
9.604952278596679406e-05,-1.033356762491166592e-03
9.610072278597037577e-05,-1.032319967634975910e-03
9.615192278597395749e-05,-1.031284104101359844e-03
9.620312278597753920e-05,-1.030249404720962048e-03
9.625432278598112091e-05,-1.029215753078460693e-03
9.630552278598470263e-05,-1.028183032758533955e-03
9.635672278598828434e-05,-1.027151360176503658e-03
9.640792278599186606e-05,-1.026120851747691631e-03
9.645912278599544777e-05,-1.025091274641454220e-03
9.651032278599902948e-05,-1.024062745273113251e-03
9.656152278600261120e-05,-1.023035263642668724e-03
9.661272278600619291e-05,-1.022008829750120640e-03
9.666392278600977462e-05,-1.020983327180147171e-03
9.671512278601335634e-05,-1.019958988763391972e-03
9.676632278601693805e-05,-1.018935581669211388e-03
9.681752278602051977e-05,-1.017913222312927246e-03
9.686872278602410148e-05,-1.016891910694539547e-03
9.691992278602768319e-05,-1.015871530398726463e-03
9.697112278603126491e-05,-1.014852314256131649e-03
9.702232278603484662e-05,-1.013834029436111450e-03
9.707352278603842833e-05,-1.012816792353987694e-03
9.712472278604201005e-05,-1.011800603009760380e-03
9.717592278604559176e-05,-1.010785461403429508e-03
9.722712278604917348e-05,-1.009771251119673252e-03
9.727832278605275519e-05,-1.008758088573813438e-03
9.732952278605633690e-05,-1.007745973765850067e-03
9.738072278605991862e-05,-1.006734790280461311e-03
9.743192278606350033e-05,-1.005724654532968998e-03
9.748312278606708205e-05,-1.004715566523373127e-03
9.753432278607066376e-05,-1.003707526251673698e-03
9.758552278607424547e-05,-1.002700417302548885e-03
9.763672278607782719e-05,-1.001694356091320515e-03
9.768792278608140890e-05,-1.000689342617988586e-03
9.773912278608499061e-05,-9.996852604672312737e-04
9.779032278608857233e-05,-9.986822260543704033e-04
9.784152278609215404e-05,-9.976802393794059753e-04
9.789272278609573576e-05,-9.966791840270161629e-04
9.794392278609931747e-05,-9.956791764125227928e-04
9.799512278610289918e-05,-9.946802165359258652e-04
9.804632278610648090e-05,-9.936821879819035530e-04
9.809752278611006261e-05,-9.926852071657776833e-04
9.814872278611364432e-05,-9.916891576722264290e-04
9.819992278611722604e-05,-9.906941559165716171e-04
9.825112278612080775e-05,-9.897000854834914207e-04
9.830232278612438947e-05,-9.887070627883076668e-04
9.835352278612797118e-05,-9.877150878310203552e-04
9.840472278613155289e-05,-9.867240441963076591e-04
9.845592278613513461e-05,-9.857340482994914055e-04
9.850712278613871632e-05,-9.847449837252497673e-04
9.855832278614229803e-05,-9.837569668889045715e-04
9.860952278614587975e-05,-9.827698813751339912e-04
9.866072278614946146e-05,-9.817838435992598534e-04
9.871192278615304318e-05,-9.807987371459603310e-04
9.876312278615662489e-05,-9.798146784305572510e-04
9.881432278616020660e-05,-9.788315510377287865e-04
9.886552278616378832e-05,-9.778494713827967644e-04
9.891672278616737003e-05,-9.768683230504393578e-04
9.896792278617095174e-05,-9.758881642483174801e-04
9.901912278617453346e-05,-9.749089949764311314e-04
